N,fnet,fsum,v,zeta
15,0.0008328374235764836,0.001744172258846665,0.00039346691225218425,2.118819026611566
4,4.498873247991841e-05,0.0004937399543336197,0.00023177770044360613,0.5588449667997735
27,0.0007251038759449091,0.003185831483784648,0.00019376849581332977,3.690808478220347
7,0.0007416735959898184,0.0009255730890119896,0.0007784769764259982,1.000778391471202
10,0.0004756691167714917,0.0012968852607556445,0.00027517637300170393,1.333863788620452
6,0.0005081848191470673,0.0005562346477533741,8.290459912831019e-05,0.8247184522737511
10,0.0006488466752434076,0.0011774845223847137,0.00010780038633059327,1.377350135371231
5,0.0002472039950991007,0.0005566760861233627,0.00035430758939384525,0.7313767887003754
4,7.365166915663554e-05,0.00044128522205175397,0.0001776042324657526,0.5506621207352451
25,0.0016379515047550545,0.003061755491440523,0.0004000009327833574,3.3506608885255793
6,0.0003229881069317518,0.0005838258140740224,0.00020508123393169826,0.8793357341530881
14,0.000209388140748582,0.0015487335198541344,0.0001788694769192859,2.0536773537850563
26,0.0010922491118384445,0.0031963640480321682,0.00021672363662936426,3.224482990347361
6,0.0005742188627619096,0.0007348972119369792,0.0003364867676876142,0.8451155009606144
8,0.0010660581201881313,0.001131766278902675,0.0006876142095348395,1.0789167602139866
8,8.54966053905978e-05,0.0007118049091121769,8.101125614512752e-05,1.2403552724450082
5,0.0003059945107075246,0.000498910822536942,0.00033883393415217535,0.6798288487307347
6,0.0005556128306781128,0.0006133884323298309,5.235394752312657e-05,0.8208338422823479
4,0.0001498107019807905,0.0003276746138631832,0.0001603595311211505,0.5002923688221083
6,0.000547260956215005,0.0005839347150650418,0.000620175669062088,0.7941684487040277
4,0.0004183227745713705,0.0005029856728835495,0.00025713636632601367,0.5565184294804099
4,0.0005746845497885441,0.0005801125475582527,0.0006720814388811256,0.5594451463203753
4,0.0003366748998687883,0.000364557362960976,0.0004202624459158445,0.5460799362248101
7,0.0007639214509029156,0.0008224559504656726,0.0004482408580972381,0.9671841899878645
4,0.00019349320732013565,0.00039080368140562784,0.0002911865302506589,0.5460457880373399
4,0.0005222074835347688,0.0005542768695975927,0.00046719837892600244,0.5539136371573157
5,0.0003359754586411086,0.0005391184450897837,0.00030267391082401934,0.7419674732832179
6,0.0006761986256488663,0.0008818587818671931,0.0002781554696175986,0.8245729361909037
4,0.00046569031408069363,0.00047136943036415807,0.0003223480019680974,0.5615224906039942
6,0.000534130510323384,0.0006062031622913682,0.0004669301993046362,0.783693915625671
6,0.00031606744873359093,0.0007360502487291655,0.0002466196794632535,0.8431733623369859
4,0.0003369012349580234,0.0004110064320061987,0.00016287635858899964,0.5547867630740384
4,0.00038633978542979903,0.0004569402328281945,0.0001407384454961163,0.5571209024867863
4,0.00038959200514125983,0.000404542315280649,0.00025471073985840415,0.5114488956074412
4,0.0002669021809881813,0.00041446351820815,0.0002376265700058934,0.5473123121405072
7,0.0006099940688823949,0.0007550914592101074,0.00048599959237941926,0.8867628147112631
3447,0.00882291191374385,0.3094622828189218,1.9551505588545198e-05,422.88272667232934
8,0.0006105251017529251,0.0010933690240989408,7.351572077940413e-05,1.1528365192804406
14,0.0008551076156962738,0.0015871369162066785,0.0001818433637998591,1.84480360664069
10,0.0009204377217841457,0.0014431333531831857,0.0003300964206671767,1.3701743941719875
23,0.0008005704544043935,0.0029354013863594386,0.0003844978177958941,3.0663966288169
6,0.000541815010933572,0.000579437951795842,0.00022943114383045053,0.8450751684878208
9,0.000387231279341484,0.0009180947068710132,0.00014577695300584616,1.292098045800941
11,0.00038700009429530987,0.001385512937069403,0.0001769814092562889,1.484474056309099
8,0.000588538701841497,0.0008543774397739591,0.00033815887269962824,1.1192617644937324
15,0.0007839071252620273,0.001837454910223917,0.0003800128885720819,2.0207764344338273
7,0.000234787380509244,0.0008312714727736631,0.00016731747923623026,1.0745471815106682
4,0.00014089793551334075,0.00039631981847141045,0.00021983120254391776,0.6011947829305687
9,0.0008731758828526079,0.0009835169927593093,0.0004212609696048693,1.2849002434701782
5,0.00018466302729233026,0.0003901847420241763,0.00037926151891229143,0.6230592625444988
9,0.0005036576738637394,0.0007925788551573148,0.00024863862785161583,1.3008268333974708
10,0.0009265909274023163,0.0009595273164342686,0.0007762118277763371,1.187538337108789
6,6.0738767599442023e-05,0.00046101889206007413,0.00024813495415825914,0.8992526975291846
4,0.0005057275701447886,0.0005628386814676262,0.0003014950963156539,0.5457038764418978
4,0.000263506315942027,0.0003985162084087352,0.000132725742746961,0.6051902338623463
4,0.0003430466394210885,0.0003946686145784252,0.00036192325862602185,0.6128481114896576
5,0.0005315783042681094,0.0005997861473824596,0.0004798085160630041,0.6612321379484671
4,0.00043723831606317363,0.00047848361456605005,0.0003387315693420022,0.5647997099133936
9,0.00045180085763228147,0.0011481144322774452,0.00027490227101960345,1.2421743455959922
4,0.00024844195883329836,0.00039654814102965067,0.0004683808765667137,0.5499223367783928
6,0.0007017453265855245,0.0007445926681447268,0.00036017873265233936,0.7762767580481245
12,0.0005044355570511851,0.0013896676121463447,6.112406500145067e-06,1.6356784038277157
7,0.0008478121380022253,0.00086069456331808,0.00026169435372838223,0.9966694257128963
4,0.0002337670523932632,0.0003794491861980069,0.00015866609863065073,0.5668491271816369
5,0.0004351172821449977,0.0006251378346681829,0.0002959140314734603,0.7243667931922158
20,0.0002287932291422021,0.002305818799242287,2.215633048169231e-05,2.6872293229424447
7,0.0005556259642368079,0.000811266367898372,0.00033862261489035327,0.9541073604098275
4,0.00012509473038276218,0.0005227451729746176,0.0005127641002248026,0.5556230614968889
15,0.0012528184551484358,0.0019649442535373193,0.0006009861621037077,1.9843396920555316
5,0.00023383620853802028,0.0005368465650847002,0.0001747793497596352,0.7208489491648107
4,0.00012311451980410304,0.00030233135040371204,2.157549055009813e-05,0.6178922729573968
5,0.00045572837905241746,0.0005214693718733337,0.0005179180174913525,0.6212899837203534
5,0.000509129799844122,0.0005520086920084526,0.00041827883713315615,0.6817930587208539
4,0.0003883107013614977,0.0004476118292676722,0.000290773068685944,0.49616943841300276
6,0.000608299277677774,0.0006580927327787639,0.0004319919248939462,0.77299899016489
4,0.00026290902489055357,0.0003808770068828853,0.000781710252076406,0.48996452011064073
5,0.0002500806278297884,0.000626147192949256,0.0005015489985526763,0.6798362841155878
6,0.0003517471872219037,0.0005189540049380809,0.0005208506840795586,0.8378870169652588
4,0.0005060249973184143,0.0005520515580548662,0.00014308211888102218,0.5592509188302964
3474,0.010440947744960447,0.3139086769625136,2.7742308241679143e-05,426.8791137417945
20,0.0008607505009181691,0.0026640195402758866,0.0003432067854337957,2.6655287031331856
9,0.0009876310938597805,0.0010813608467227973,0.00048244824154399505,1.2879353849628232
4,0.000364873688885411,0.00038214800443521187,0.00045397506213028796,0.5674006552360653
4,0.0003697768570348795,0.0003801343288209571,0.0004049093835007156,0.4865495475709545
8,0.0005990085372988722,0.0010168954518519143,0.0002273439001338393,1.107223038731488
6,0.00021218718621542415,0.0006422628978451311,0.0002549592125805278,0.8558767432533814
4,0.00023078170521650417,0.00023112915931341815,0.00022212161634645,0.49807437537548493
11,0.000765057000115807,0.0013000738304198595,0.00035993473546728203,1.5398965654867296
18,0.0011086017347169575,0.0023306028222406915,0.0005180188323444182,2.5298847928596424
8,0.00016191825917615145,0.0007608958022146477,9.791647199321585e-05,1.1283190788588553
10,0.0009925230578914203,0.0011289510473627713,0.0005240411667565061,1.3423478667102926
5,0.0006107968890545375,0.000661927237420065,0.0005682326991782833,0.6707291451290038
14,0.0003362149731464948,0.001504079386898593,0.00011482926867472182,1.8269372937019646
11,0.00043662507445715084,0.0013929469894210763,0.00011337850952809139,1.5708165411527488
5,0.0005225892268497466,0.0005795396654882162,0.000202739781464695,0.7221906395428751
9,0.001172692414855225,0.0013576111919404966,0.0007803469304831406,1.2325915546261546
5,0.0005080811283847542,0.0005821567587555229,0.0003240006096543201,0.6873126415065964
4,0.0004682750110799677,0.0004972892211137553,0.00012132572884584739,0.5596292900682526
6,0.0004699835930375302,0.0004944323932901622,0.0004539521494212879,0.702873143852458
5,0.00036306485301847147,0.0005924578020728323,0.0001508043384157216,0.7192110618863591
7,0.0007761957805857232,0.0010520448921466947,0.00030243514631510515,0.9897901723061804
9,5.456530528540049e-05,0.0008093537226526008,0.00010295390770994389,1.4076650713439263
14,0.0005018204026593042,0.0012284402050226906,0.00028238405261808437,1.7260843503864332
4,0.0003481048521711006,0.00046152006010955024,0.00042505301922554444,0.5566708029550705
6,0.00037252387511283087,0.0006817956999840668,7.047267107718124e-05,0.8258927567850999
5,0.0006272349436382381,0.0007260011566474861,0.0003022596290987938,0.7175074773858481
6,0.00023884990100864035,0.0006365650319687917,0.00013512239585873593,0.8796821073256221
6,0.00028957589913684124,0.0006204464583839747,0.0005452689986839099,0.7722684527129333
4,0.00011706756381581738,0.00033107064289906486,0.0002210653780179453,0.6120147340545614
6,0.0003448256240231386,0.0005233903535455535,8.251542398117624e-05,0.7753890904669577
8,0.00020704821673052484,0.000640932016786997,0.0001848862048957251,1.127493963405476
5,0.000504751439282915,0.0005411539225236657,0.0005398520383094019,0.6645678016080985
12,0.0006629704613952023,0.0014132495994222563,0.00036829405092920163,1.6672760739477608
5,0.0002082880097015213,0.000630248807054522,9.199308636478536e-05,0.6803567851853509
4,0.0003785783971738679,0.000438330397118244,0.00030380943909007196,0.5484230490956794
4,0.00031899896879987157,0.00042688427271867006,0.000252341003123381,0.5586772955844322
5,0.0005109193354301195,0.0005711369726126333,0.00029180761760074306,0.6883281659334906
4,0.0003654958470797381,0.0003773852755434891,0.0004299876969168493,0.4882833576788313
5,5.2552009424406636e-05,5.6845020994357256e-05,0.000260874196223513,0.5508434728516698
3461,0.011136991151154668,0.31565416371044763,2.4800196590074057e-05,425.57433923692395
10,0.0008985817940688547,0.0012037453566786202,0.0005335976436542601,1.3324650149614137
19,0.0010272882772369768,0.0024911322213966016,0.0004723620743839649,2.6824091324013377
4,0.00026501347079438143,0.0002734207979634933,0.00038802308198508727,0.6069393689924205
9,0.0006676830716801642,0.0012978404185173369,0.0004430470860737733,1.273766262657695
9,0.00014004772344842968,0.0010072937767840616,0.00021808863211082624,1.331766159149233
18,0.001301298629225194,0.0018659656557585883,0.0003844816919068558,2.281301609280137
12,0.0003021892838154774,0.0013936017083259879,5.8802589132947223e-05,1.6626136702891627
10,0.00043147346427124984,0.0012080512423718389,0.0002425564453910969,1.3405423595083568
19,0.0010986368108057225,0.0027003928960862983,0.0002510319998924663,2.6377515454415446
5,0.0002279632503290507,0.0006853151991198852,0.00010849152391473389,0.6672414279012241
6,0.0006815723659955708,0.0008077562384830635,0.00037522116184878873,0.8847503235895708
6,0.0007487005254106663,0.0007759854398944071,0.0005001690972720078,0.7872328123464514
41,0.002993109789852023,0.004561234476051049,0.0005008540335063259,5.41181278817223
17,0.001094355025636995,0.002197521720919459,0.0002717139574107876,2.2772997796776298
5,0.0007232589490802103,0.0008036405206721231,0.0005078775851803278,0.7213508244294512
9,0.00017371556044211853,0.0010136428065992277,0.0003415565981679892,1.3104286067520048
15,0.0015042915501776108,0.0018179491392110681,0.00047949726694498164,1.996164228645664
7,0.00013666593521657734,0.0007559740188644964,0.0002000787296234716,1.004490012824525
12,0.0010379703615846173,0.0014384097438794763,0.0004829669798223881,1.639432284894548
4,0.0002114849525575826,0.00040466681022622024,0.00014944422771241356,0.5995916817820377
6,0.00045677328734609505,0.0006836395587390146,0.0005244267465441309,0.8480582744801857
11,0.0005791736105901866,0.0014084511677679935,0.0004845047489637579,1.5479312125635394
22,0.0010181375306929049,0.0024629174924896695,0.0004161344858888502,2.9855972103365214
9,0.0008808328328962142,0.0011549146076470526,0.0002852318684563289,1.2132178016923918
4,0.00019873755493715885,0.0002494136191559664,7.486763723051574e-05,0.6388554186505098
7,0.00010338031479088942,0.0006471969377301857,2.3995783189769473e-05,0.9930337095473543
7,0.0007135034237364057,0.0007439988021563379,0.0004962250214968267,0.9352883363527158
9,0.00012097308477173013,0.0007042381025486027,0.00026166036359322187,1.0547819158745597
5,0.00026981795869665325,0.0004915849814301687,0.00034700247277244425,0.5971014504224674
4,0.0,0.0,0.0001527424198851991,0.44662986419890144
3451,0.006686667591410814,0.31176590158678297,1.388172183787161e-05,423.80032960163635
59,0.0024190061389683685,0.005860316474666954,0.00020464083282165004,7.694825508932499
5,0.0006482063055210744,0.0006803745848725543,0.0006284698997293847,0.6644978384955211
7,0.0009013379004309071,0.0009421644791151136,0.0005221857359629984,1.007304238573833
13,0.0009751272023514079,0.001588801149968411,0.00035355599134865315,1.7185786413885036
4,0.00016278659483283704,0.00036675077099289745,0.0007215163831184793,0.5468204273769253
14,0.00032627288641024957,0.0015315042055996883,0.00013430477777434349,2.0107250088675173
4,0.00038023866017641947,0.0004594794790338866,0.0003957250135470959,0.5637162585023086
5,0.00026490376680518053,0.0004789927320941615,0.00014839773522967657,0.7707700318408879
4,0.0005385420834126482,0.0005709322516522597,0.00048608004454814345,0.5644373879048561
23,0.0006108571302049936,0.003090790823424731,0.00020879422372061982,3.173348427559374
7,0.0004664719080044012,0.0007857422215275088,0.00035961753716867565,1.0068463906327592
6,0.0006688347001608456,0.0008047808487808295,0.00010060878069368932,0.7820052402850887
4,0.0002512571326644425,0.0003914480428484059,0.00018353457060400036,0.6210803508816707
16,0.001059161624275794,0.0018266544845728747,0.00021200376022215953,2.318471303514524
5,0.0005470038420236549,0.0006754351976717908,0.0003385531257061831,0.7193596710864983
10,0.0006326958394070794,0.0011482548295269714,0.00039603196306163953,1.4378322515126993
10,0.0005460166798675461,0.0012900363414353046,0.00043754976979741827,1.2697625666149752
7,0.0005962986175909741,0.0008826908838447646,9.018801649868374e-05,0.9944892409477549
7,0.0008140377573214115,0.0008575971739734858,0.0003560599490362087,0.8758048179463495
6,0.0006462653460907479,0.0006931677064082089,0.0003468395302939893,0.777672967003531
5,0.00015703503775662885,0.00040700827244624123,0.00025965558648366444,0.7650513297357584
9,0.0003996729356929945,0.001093879066247826,0.0003512437923611135,1.28117286621675
4,0.00044269141495805034,0.0004907397781482377,0.0003584138520487488,0.5412686022205825
5,0.0005152468857198206,0.0005525175359591458,3.372250990371796e-05,0.6036883055325439
5,0.0003169797168737193,0.0005648636782602325,0.00027421758251934206,0.6593221459269607
6,0.0005566701611111417,0.0007756846283996487,0.000854035643940977,0.7694536311727828
8,4.5311383612700837e-05,0.0010178517416483198,0.00015746069792232838,1.1108135081344988
4,0.0005306506893573597,0.0005552992935944252,0.0007521603717859305,0.5559269117288683
6,0.0001520866638278992,0.0007247723218969988,0.00037421277919268055,0.8246083596229117
4,0.0005029901129191263,0.0005514665973477647,0.00021120098104019617,0.5543256909842762
7,9.66499520879043e-05,0.000703633127255416,0.00017913749452056778,0.9444185456517394
5,9.808357849217077e-05,0.0004569782286549535,7.72595292988722e-05,0.7270680726744672
5,0.0003880206156161312,0.00048225897876345066,0.0005091138144426746,0.6038985473890346
7,0.0001509365160231702,0.0009111938018325897,5.461843013481864e-05,0.8864838305220945
5,0.000555189461891287,0.0006056312787898491,0.00012841741258946246,0.6684368280869845
5,0.0006023655376509076,0.0006624112071597286,0.0003449739594484793,0.6689842567943435
5,0.0002672516797317205,0.00048276586852179535,0.0005140423765558241,0.7307417688984938
4,0.00021207626874852873,0.0003619734576217757,0.00012317913565998152,0.6291849287209247
4,0.00029586864416438597,0.00043440330508046196,0.00041579770875768517,0.5611210492683404
4,4.851231824166302e-05,0.00042891979362813266,0.00036832068672385627,0.5610742091510498
11,0.00045467118630662857,0.001032151337099445,0.00027577053492327776,1.3461076851924691
4,0.00035662597396167575,0.0004564487497571756,0.00025103653107328566,0.5596634059919895
4,0.00036740173537332257,0.00045287157957473985,0.00013518119570721338,0.5527126084950408
3392,0.004033396165638674,0.3074352254685746,1.843389381947089e-05,415.6198012025018
5,0.0004913311966915511,0.0006102045933558146,0.00011434918858046167,0.7154463777816706
59,0.0021837303878099548,0.006785907899809046,0.0002000625834261759,8.122474807412221
10,0.0008662271435292442,0.0013396666947301816,0.0007438120226302515,1.3184922577251714
9,0.0006295823913258762,0.001264705890842235,0.0003985627659193053,1.2178694524246272
7,0.00048534923063884753,0.0007894563675559979,0.00014368596443247152,0.9823898208891323
32,0.0012075692197104342,0.003586533041178731,0.00022522482011667094,4.465312459861242
16,0.000797267740370232,0.0016807454919198252,0.00018991686310513032,2.165112281498372
4,0.0005233355025644626,0.000595382117186509,0.00045747909832586904,0.605469498291827
18,0.000923894468047834,0.001954030134036694,0.0005041825406827125,2.386755686593698
8,0.00033015174800553874,0.0009099003536576576,0.00015366589148883207,1.098513169483785
6,0.00015465278535816213,0.0006228521444783694,1.7117076574874224e-05,0.8833732978034143
22,0.0012951048766125432,0.0026188980585839386,0.0004153946282157862,3.086743738150627
4,0.00047306391246397853,0.0004895632031335037,0.00037713516973048467,0.572922167709111
21,0.0010095455647566964,0.002555384455991172,0.0003542973589618507,2.935241518719685
17,0.0009922622138658723,0.0014301270143938785,0.0005741623373811201,2.0563063183979304
4,0.000373623045960059,0.0003847968592248049,0.00047780744215789977,0.5033810274302719
9,0.0006652647168824817,0.001151961252796369,0.0004921219471215274,1.245058333436259
12,0.0008510574569084558,0.001445064046255395,0.0004908175563384084,1.680950633574235
5,0.00022813011989119165,0.0005928190853929853,8.435496187467164e-05,0.7012922749635848
5,0.00046373906286053493,0.0005914486389509731,9.183618427428106e-05,0.6792495721434179
6,0.00037178102728681263,0.0006064314127116747,0.00012365523846511313,0.86467565929166
11,0.0008379453014547913,0.0013131961905005908,0.0003008687801259471,1.528547218418573
7,0.000567237699686354,0.0007337715263702945,0.0005162434928397444,0.9419515429184675
4,0.00033529245972137875,0.0003645135659504552,0.00012252621414804416,0.5459330721773076
8,0.0006846170668071094,0.0009616107291555814,0.0005088724570107058,1.0252694796054787
5,0.0005700752757512712,0.0006720274000614024,0.0004175575989879465,0.7306171760216802
4,0.00045771148732767075,0.0005178336794768775,0.0006263031923900985,0.5495333477578646
9,0.0008756399290046691,0.0009348485242085484,0.000371809091807837,1.122854308635278
35,0.002182662862124036,0.0033984225494355425,0.0005959462556274664,4.411818409712211
4,0.000234561647996043,0.0002783014927841758,0.00012604079392214464,0.6045182308614517
5,0.0005119010676527313,0.0005716513741097749,0.00013925871470808163,0.6608150761746837
4,9.167812863603856e-05,0.00027068620935534644,6.957927435902185e-05,0.6315994895942734
7,0.000513674719354637,0.0006787532900135036,0.0003559865387935781,0.9397039708952041
4,0.00038682207220495,0.0004459471148634719,0.0007749291498891135,0.5355303121209066
5,0.0003579032561062971,0.0003655245674136331,0.0003572438110530319,0.6103537512571806
4,0.0005525580691529881,0.0005825113053597149,0.0008827966328676481,0.5460311853497302
8,0.0006177330973782219,0.0010360706026902825,0.00019890521157290872,1.1132977996590947
4,0.00022411683281469303,0.0002274101732393104,0.0002532981666673845,0.6180498543403513
4,0.00046958132974632546,0.0005259575213235551,0.0002650202056666334,0.4971199594792042
4,0.00023731111277272647,0.0003949558895392694,0.0004783745542054967,0.5637543681806089
6,0.00043198300335858613,0.000495091187787807,0.0005492739503607636,0.7227913751016747
3383,0.009956047743334783,0.3086980993365448,1.9430596049420302e-05,414.65058437926416
9,0.0005785401833475401,0.0010767895246765807,0.0001295771625642935,1.2714907272382496
8,0.0004933856875598228,0.0009143444753986487,0.00028950422482226074,1.1339583733878573
34,0.001927737671247229,0.003810072670818937,0.00047016209056833385,4.4733467290450095
15,0.00037168423581018285,0.0017683931500872036,0.0001820265484140174,1.9427766913335411
66,0.0021188589562624862,0.007040300327774722,0.0002598929221857994,8.723130664516983
12,0.0003590121386748117,0.0014407680806641254,7.14429488082378e-05,1.6973958408460297
13,0.0009851392133521306,0.0015048499052319356,0.0004066604223825501,1.6659541516008118
5,0.0005324341737345815,0.0006630057234023482,0.0002932500870174644,0.7248702527447167
15,0.0002430811240178639,0.0015743592532798706,0.00011756926669281356,2.1968790808665237
12,0.0005807400421657157,0.0011685676951975405,0.00024871985420799725,1.6235380959408614
5,0.0007092397642967108,0.0007246775269599991,0.0005681892113442277,0.6551563477697413
20,0.0008747262656898608,0.0024063426666032428,0.0001360151522590031,2.772560444493464
6,0.00026600244344468125,0.0007965975604367344,9.853435010319355e-05,0.8283044987835351
4,0.0005458929752776541,0.0005786004683025527,8.880355604923214e-05,0.5528475684203384
11,0.0005696577923697783,0.001181170734730421,0.00033827454106505784,1.4541844785733202
4,0.00046110080641426245,0.0004779702444753206,0.0003779944390528003,0.5704645565104277
5,0.0005483557024516696,0.0006836151936376038,0.00020170688083208396,0.7226763259800603
5,5.563254921041597e-05,0.00039846808329154274,6.332748929967315e-05,0.772433711534859
14,0.0010736222683592348,0.0016745692513951064,0.0004313664840060979,1.8982251023493986
7,0.0008313542613390081,0.0009022733078477285,0.0005662412528016792,1.0075203539114037
5,0.0004995224774988554,0.0005661617572598351,0.0004491801673445244,0.7190855665665387
6,0.0002506019485029861,0.000458272126004592,0.00013405891781556104,0.9367586576625536
20,0.0005587287008748979,0.0023157635647590275,0.0003373693227322126,2.689990238153107
4,0.0004181334974273154,0.0004619838012289042,0.0005384221298379007,0.5624836586513156
26,0.0020352038801924157,0.0029977312115389066,0.00027453226392290785,3.5877812288355844
5,0.0001568752472081905,0.0006045344510476326,0.00047057906872267083,0.7104413419000619
5,0.0004185531028120119,0.0006377303369392031,0.00045952369468403776,0.7145766445280364
4,0.0005129544798396877,0.000556209382696563,0.00029449014910673814,0.5582724053843181
15,0.001594014373826269,0.0021993942491096443,0.0005146678795733138,2.043178673192762
10,0.0007696724794332017,0.0013611693927498816,0.0002987223837408532,1.335388412048247
6,0.0003258307793448018,0.00042799660590445577,0.00010972945867335469,0.728240609862234
4,0.00020581749823882277,0.0002669723316967953,0.00015372807019091163,0.5591736624426977
6,0.0007484136048787751,0.0007809469340933972,0.0006097434366452642,0.7592669679645745
4,0.00048281605061244214,0.0005017137658713633,0.0006179483008055583,0.561202516582584
6,0.0006085849877809937,0.000676277969660457,0.000353319433537954,0.8493014697920109
6,0.0005563276667190847,0.000740586039667823,0.00047182855327286506,0.8371039501033144
4,0.0003899877420741453,0.00042594275198184047,0.00040008132171057533,0.5008185092790266
4,0.0002258640505266724,0.00042110172816008627,0.0003476846156855237,0.5057995142415189
121,0.003061456776549568,0.011148210419890737,0.0002029645710088665,15.790333351934118
3286,0.001614455684485042,0.2969552744111508,1.0282205285253927e-05,402.4414707167208
12,0.0006810041262466566,0.001588447515244096,0.00022910588202746445,1.637451287990808
8,0.00033175324592675347,0.0009134293222006504,0.0004090895724670901,1.0513821088033968
8,0.0007344684732791826,0.0010418628147539888,0.0005229010062034948,1.0513016493198972
69,0.0015638913991414597,0.007302641032887173,0.00015865190609747894,9.104533783846843
16,0.0003875402547777507,0.002014772818306709,0.00027306824541130034,2.230374182773518
6,0.0005403585808081936,0.0007336720189157972,0.0005793425662401474,0.835327852502081
18,0.00037103743950372227,0.00213820661845633,0.00028264026379074675,2.5100532934401407
23,0.0013474186075873257,0.0030551869981770077,0.0004690578562930638,3.132360565863331
5,0.00043118279340417375,0.0006048830269460413,0.00013685370735156012,0.7141661590234535
19,0.0012967609902300545,0.0022250872660867158,0.0002987112701320124,2.513036648900175
4,0.0004557508452303866,0.0005384858519505867,6.182489522853484e-05,0.5508427039202024
55,0.0040342753469407395,0.00628360468912531,0.0005213806769218882,6.963048323143247
9,0.0001456672221144428,0.0009827021339978445,0.00022340358935091792,1.2743521725456866
6,0.0005055627139610579,0.000684337610852188,0.000522056305188705,0.7905414467386821
4,0.00025780877614104206,0.0003172343105618766,0.00019254736653992696,0.500920611079717
8,0.00045540881980951213,0.000903757839623489,3.962242521403446e-05,1.1254132648499575
5,0.0006014509681483806,0.0006863869593993156,0.00026721369872664315,0.7246500731542145
12,0.0012972740876339788,0.0015296029129982921,0.0006142156831375769,1.669074229118271
6,0.0006249743555024392,0.000761695128267835,3.8644006728748484e-05,0.8982800387361847
6,0.00035293506293849434,0.0006243247615414159,0.00029400117107907745,0.8553053169065845
6,0.0006540518483214389,0.0008081288207428806,0.00022182111538389032,0.8391791276621028
11,0.001075224157956911,0.0013427622764562574,0.00042011958842178194,1.5971882990315622
6,0.0002662621234943708,0.00037822885329645144,0.0001356190860936461,0.7835209539525494
4,0.00044868696363640955,0.0004649713641337338,0.0003488273595707486,0.5524018048575365
5,9.51211306547598e-05,0.0005418650767276275,0.0002392619883995485,0.7341775420145277
4,0.0004485382048720581,0.0005204925869420334,0.0005520509864942052,0.5442646257944818
4,0.000553376839879806,0.0005818355766016839,0.0005845219649270899,0.5605793188572357
4,0.00026644845686731977,0.0003776499119483762,0.00024811490861271454,0.5761318886657638
4,0.00018493444096357085,0.0004860257574989926,0.0002490681845434685,0.5543501764290704
6,8.882161335313279e-05,0.00018646643263521372,0.00040315402736821796,0.6609201698387303
4,2.207721749961172e-05,2.214803305424156e-05,0.00034395663978408354,0.4472219843986151
126,0.004766114965488133,0.012842246288642896,0.0002270491754990809,16.659567524047183
47,0.0020373022751824276,0.004889163776731206,0.00024897274350236967,6.4340992618129
3202,0.0033915388580637684,0.28657500061512053,2.1729506198005096e-06,391.58780471102466
4,0.00018033873363396138,0.0003993065916659944,0.000554568896581029,0.5596945610583778
27,0.0006231008683963578,0.0031981625343963996,0.00012820065423203264,3.5872808491575583
42,0.0017381342968553078,0.004342187697692694,0.0003447681448445134,5.4203311232807385
10,0.00036923327697115956,0.0011854613919596183,0.0003656149856322214,1.4274774559406733
8,0.0004751116723111025,0.0009965384450944194,0.00026483457393941865,1.0302885919873193
5,0.0003282511491541187,0.00045167690795354853,0.00039375795234340754,0.6454480330726737
68,0.002011091393566891,0.007684556383557975,0.0002723058682713837,8.72190767288194
8,0.00047822512329228245,0.0009534311706085847,0.0003182721066268749,1.094126563325776
8,0.00016101513069559934,0.000856082991622005,4.4485604694457835e-05,1.1502569169286943
14,0.001594179054583074,0.001744061645638466,0.0006460219552001189,1.9396044038835734
7,0.000918781046326153,0.0010314159755434012,0.0005960772681082452,0.9401597860415748
6,0.00019192671694214327,0.0005520509329012968,0.00045493707350446416,0.7933644238372336
5,0.0002524603655952812,0.0006025400689878437,0.00016691886397550152,0.715500318502046
4,0.00022157154402636356,0.00029132797054845933,0.0004033073479855317,0.5491468502577594
13,0.0010163766640341263,0.0013675761012117108,0.0005936949038276754,1.6817877834051425
6,0.0005596932443528368,0.0006976171499844794,0.0003079551973947434,0.8488905088139105
8,0.000717702865044692,0.001105226245141569,0.00021221541838414954,1.10881721872482
4,0.0005160365496033764,0.0005314247563154412,0.000376454507146599,0.5502979913528695
7,0.00045150130210641057,0.0006794945738210996,5.209782806610354e-06,0.9452509028169476
9,0.0005320392393402361,0.0011453972453419224,0.0004646345538240976,1.1987493586652624
4,0.0003786433517092248,0.00047938988247704217,0.0001744194568973375,0.5558415700140299
4,5.7021507747591464e-05,0.000470317895396558,0.00010824519779049528,0.5606016112524229
5,0.0006392379344519949,0.0006623759879822177,0.0007481934290843987,0.7333280020751977
7,0.0009204662290625826,0.001019868361630916,0.0007990395639741166,0.9347644289487285
4,0.00017615872121737336,0.0004092318038014549,0.00025400659845083146,0.5611301048090004
6,0.0008448161429737462,0.0009864096411110771,0.0003732122235919283,0.8209592038864699
5,0.0004052459348886044,0.0005316113827854349,0.0003240622906527708,0.6481006078797619
9,0.0010442854628952667,0.0011574063681820542,0.00033289724178505587,1.1619403827742831
5,0.00011230822933697727,0.0004653525898627147,0.00031508367968629815,0.7342633188023966
5,0.000602688554766787,0.0006624050937843759,0.0005511053373039349,0.6671326474919448
4,0.0005943900786436008,0.000627142053336407,0.0002868040129916647,0.5459139769539794
4,0.0005059768663053812,0.0005336080890552793,0.0003634175542386755,0.5678409795370274
8,1.6308042806112815e-05,1.6627112582254512e-05,0.0003216796088264052,0.879500204202377
